"","logFC","logCPM","PValue","FDR"
"YFL040W",1.33831570191326,4.29025091702774,2.21223773540353e-08,6.99615749886834e-08
"YGR217W",0.864121604815118,5.54976213336908,2.23585099762695e-08,7.06705681247792e-08
"YPL206C",0.518466143588408,6.89602083215099,2.25185111019948e-08,7.11382969516836e-08
"YDR040C",-0.739984703375005,7.65819933353388,2.26664155630125e-08,7.15673323833219e-08
"YLR412W",0.757913488682385,5.59700906902136,2.27038241753385e-08,7.1647214744255e-08
"YKL082C",0.597157032777956,6.31295899356802,2.30204996839548e-08,7.25858839428363e-08
"YGR241C",0.366638988424566,7.52790751159141,2.30258076999668e-08,7.25858839428363e-08
"YCL031C",0.61458469602799,6.35693514171885,2.30461569267693e-08,7.26113474630957e-08
"YDR016C",0.91636086877329,5.32191434924002,2.32414945966228e-08,7.31878251879815e-08
"YFR038W",0.687294833867966,5.84448030042285,2.34503482633464e-08,7.38062290820324e-08
"YJL164C",0.549220523878283,6.71926739013372,2.35449099605094e-08,7.40644509496725e-08
"YDR245W",0.412196109466768,7.21241389155641,2.37443012577477e-08,7.46519822221536e-08
"YFL059W",1.43841034239118,5.0175090955596,2.40865971865069e-08,7.56509241427672e-08
"YML079W",0.67845662040828,6.16613320491831,2.40876020086147e-08,7.56509241427672e-08
"YML030W",0.655950927125914,6.20410925615154,2.49438937173424e-08,7.82986838862149e-08
"YMR301C",0.585070586171721,6.41651929861466,2.51017848030564e-08,7.87525242204054e-08
"YJR022W",1.37718759340396,4.4121621004457,2.59654921109962e-08,8.14190868154554e-08
"YDR058C",1.37125909911255,4.65334347823768,2.61407083810113e-08,8.1925090831803e-08
"YOR231W",0.712769837396937,6.20981577327013,2.62288105643259e-08,8.21576877231956e-08
"YHL029C",0.714587128089685,5.81699857116384,2.62635981147648e-08,8.222312700797e-08
"YIL148W",0.141043640031522,10.225682727622,2.63561747056959e-08,8.24693208533067e-08
"YDL073W",0.698480698488257,6.14162047155895,2.67084279461442e-08,8.3527361605357e-08
"YHR171W",0.732230094068136,5.65241910204583,2.67563385384265e-08,8.36329926739935e-08
"YGR101W",0.735654055107757,5.77451477957672,2.69515884590234e-08,8.41659864500262e-08
"YGL075C",1.24457203919968,4.37262049441256,2.69553057838093e-08,8.41659864500262e-08
"YNL320W",0.69284206899301,5.81719198781196,2.73177513163538e-08,8.52527080901188e-08
"YCR091W",0.672990204166958,6.30755704796872,2.77799926038431e-08,8.66495604833631e-08
"YDR387C",0.60277467682741,6.3064755312852,2.80500471794145e-08,8.74458004007353e-08
"YOL097C",-0.31937882722219,7.85461949521451,2.81352050249458e-08,8.76260872397285e-08
"YDR378C",0.556178659003106,6.48755588659533,2.81374963250776e-08,8.76260872397285e-08
"YJR065C",0.301639290788892,8.27441546074257,2.82526190690697e-08,8.79383203743741e-08
"YDL192W",0.266089112242015,9.17162611862615,2.85558009370571e-08,8.88352650602348e-08
"YDR292C",0.437323911241584,7.29983592138297,2.87476705630214e-08,8.93851638052537e-08
"YGR127W",0.763038638075974,5.63822101732221,2.8905495261007e-08,8.98286845900098e-08
"YPR047W",0.82071931019552,5.43929239041125,2.90123164845717e-08,9.0113321070452e-08
"YEL011W",-0.219752554962539,9.35067665448978,3.01833670844276e-08,9.3701460146148e-08
"YOL047C",1.13869535623045,4.85573548378253,3.02867385172219e-08,9.39730633489261e-08
"YMR067C",0.679736765998781,5.95700345814724,3.05463409207427e-08,9.47288780021147e-08
"YDR520C",1.03897859940302,4.80166478280186,3.06376528356131e-08,9.49622796376755e-08
"YKL094W",0.369873653225738,7.7214967128553,3.06768529218679e-08,9.50339993396296e-08
"YPL262W",0.317746887123229,7.94111844427129,3.10023002787893e-08,9.59919470170573e-08
"YOR066W",0.880610339262846,5.53835568351948,3.14696820453555e-08,9.73881321455901e-08
"YDL070W",0.380017831852985,7.41416324746999,3.16253927423075e-08,9.78188441485799e-08
"YOR144C",1.2302299178897,4.47245719933398,3.16864202806859e-08,9.79563995824547e-08
"YDR379C-A",1.74574983630166,3.67808020762331,3.19572668809116e-08,9.87421139082788e-08
"YPL254W",0.795989348937982,5.50611415382269,3.20374686219842e-08,9.89382577433614e-08
"YEL063C",0.485896244611288,6.90835910133743,3.21063748453622e-08,9.90944521226409e-08
"YPL010W",0.650551404755224,6.65024798359923,3.2121541181549e-08,9.90944521226409e-08
"YPL034W",1.35292170736832,4.20240127504525,3.24444044012086e-08,1.00038322481475e-07
"YDL160C",-0.497843844255387,6.57185055794025,3.30272226226083e-08,1.01782331384361e-07
"YCR094W",0.725602429584689,5.64800492352674,3.32575507304383e-08,1.02438796289434e-07
"YPL007C",0.895202080654797,5.12164316282892,3.404511353292e-08,1.04810060756653e-07
"YCL042W",-0.631553115737144,5.82156416669416,3.4119554054523e-08,1.04984608081442e-07
"YDR127W",-0.29703816199662,8.1415894251306,3.44884278180123e-08,1.06064463305186e-07
"YHR036W",0.983462940997802,4.88866164791972,3.45931243265939e-08,1.06331177475562e-07
"YMR111C",0.815564490887545,5.3455507165132,3.55424835555967e-08,1.09192562408342e-07
"YJL207C",0.710357870839328,5.92665321720375,3.78175474519623e-08,1.16121654526861e-07
"YER098W",0.670953048390104,6.08495535757494,3.99099627466602e-08,1.22427963983552e-07
"YOR057W",0.738483827322274,5.60220043573426,3.99127163299427e-08,1.22427963983552e-07
"YER087C-B",0.659112708532562,6.15847502046296,3.9972048891982e-08,1.22546431758475e-07
"YHR101C",1.01310403936855,4.80153745990665,4.07696166695922e-08,1.24926888572748e-07
"YOR373W",0.764040307340741,5.51390621988398,4.10072147959302e-08,1.25589901629151e-07
"YDL231C",0.643452686587612,6.61489008845709,4.11103114063879e-08,1.25840513497981e-07
"YER091C",0.186017141576726,9.66683652166226,4.19249336764924e-08,1.28267752101244e-07
"YDR207C",0.623508786253919,6.20456110258439,4.19715598849408e-08,1.28344041260566e-07
"YKL025C",0.57471590378842,6.46754075171182,4.26493437622071e-08,1.30349259835217e-07
"YML081C-A",0.74994843769443,5.57258752773956,4.31275161080927e-08,1.31742649876915e-07
"YLR157W-D",1.65544332225769,3.7853353616796,4.37205604390799e-08,1.33485323074322e-07
"YDL224C",0.509510562584764,6.71415008797243,4.43878645469918e-08,1.35452807903327e-07
"YPL257W-B",5.58548106312533,2.18530664825588,4.4539472124799e-08,1.35845389980637e-07
"YIL029C",1.38062568457048,4.11581527221511,4.49779641149435e-08,1.3711211420305e-07
"YLR295C",0.642213356867829,6.33162393179259,4.55964074282883e-08,1.38925820161268e-07
"YOR354C",0.608166386935057,6.15881377098535,4.64967351402676e-08,1.41596079168792e-07
"YMR206W",0.765518153788978,5.5541280707675,4.65968852602891e-08,1.41828071031446e-07
"YMR048W",0.958321039735917,4.97059513157471,4.78723768879789e-08,1.45635400537877e-07
"YDR064W",-0.130418646410027,10.3876308552018,5.01141088276852e-08,1.5237676358346e-07
"YNL082W",1.10243724872427,4.84765130158657,5.17154795674215e-08,1.57153529532288e-07
"YPR111W",0.962025465107489,4.92441608820177,5.17382246964503e-08,1.57153529532288e-07
"YIL068C",0.693533318045274,6.14457539860604,5.30558572574602e-08,1.61073118210565e-07
"YMR077C",1.02140526896452,4.78903973770643,5.41615231665303e-08,1.64345503885313e-07
"YKL121W",0.780948226264472,5.72992439480798,5.4626497569573e-08,1.65671443423456e-07
"YKR062W",0.585266149841706,6.28908509942465,5.48559897009357e-08,1.66282218780961e-07
"YLR429W",0.304495846960699,8.08260861636386,5.51112493710902e-08,1.66970436522653e-07
"YGL142C",0.693716328118839,5.73742091350575,5.58730676022363e-08,1.6919188382929e-07
"YKL074C",0.93835154819808,5.0656242941258,5.61158420880671e-08,1.69840121552477e-07
"YCL039W",0.496238148033684,7.14937690947335,5.63587403943707e-08,1.70488071019168e-07
"YDR386W",0.94980802672827,4.93236492791841,5.70324932874048e-08,1.72438049454049e-07
"YJL194W",1.64869486542025,3.72388299514692,5.70701336535345e-08,1.7246372871704e-07
"YLR306W",1.35607711083421,4.3955373568676,5.73121705431335e-08,1.73045959594142e-07
"YOR249C",0.831644421283637,5.33362947876012,5.73212913308294e-08,1.73045959594142e-07
"YDR434W",0.618934660501493,6.67782978802607,5.8770868004843e-08,1.77331578778509e-07
"YPL048W",0.210359488859883,9.00968386812356,5.88812177831379e-08,1.77573988594713e-07
"YMR178W",0.490593806587258,6.6908325302036,5.8928346101172e-08,1.77625585267771e-07
"YDL060W",-0.629629445367328,5.80065025087737,5.97063645213019e-08,1.79879103295592e-07
"YGR172C",0.716604684068106,5.88727125282936,6.01145257564463e-08,1.81016615216739e-07
"YOR340C",-0.734342014255293,5.33503679306433,6.05689490118531e-08,1.82292203104341e-07
"YKL186C",0.616732857403296,6.34366371239539,6.08284459278474e-08,1.82951674292668e-07
"YGL053W",0.666251397612789,5.93996153944234,6.08499062038146e-08,1.82951674292668e-07
"YBL019W",0.983515617105779,4.83531108561586,6.25803621864543e-08,1.87963453328553e-07
"YPR049C",0.983513299233685,4.83522638171145,6.25803621864543e-08,1.87963453328553e-07
"YDL076C",0.67556836796034,6.19552821460989,6.28155539222139e-08,1.88574141328128e-07
"YDR090C",0.663997435493995,5.91745341398231,6.29710843966798e-08,1.88945185788618e-07
"YDR323C",1.45336979396379,4.20872554185915,6.30812963563401e-08,1.89179944521269e-07
"YGR091W",1.0413006158719,4.74513248944926,6.34632757785447e-08,1.90229079423328e-07
"YOR002W",0.491106783802133,7.07415557244635,6.42986063183419e-08,1.92635368904116e-07
"YKR077W",0.892086156204918,5.40025739789766,6.5553793048681e-08,1.9629645418474e-07
"YMR021C",0.912116043663914,5.07644950132691,6.56850360318933e-08,1.96589963682707e-07
"YPR034W",0.473427537068167,6.96861763154109,6.59859247760304e-08,1.9739065566217e-07
"YGR111W",0.720800349894333,5.62600133820049,6.6352156013916e-08,1.98385905575716e-07
"YPL090C",-0.188730644475949,10.3571511564185,6.7680963468459e-08,2.0225669739539e-07
"YDL003W",0.712328577286882,5.70847933134483,6.91468819085991e-08,2.06533114716396e-07
"YHR175W-A",1.87261936166724,3.57191567421109,6.93729258465855e-08,2.0710373472969e-07
"YOR034C",0.741026820500182,5.53751314814536,6.98203317684929e-08,2.08334293027823e-07
"YHR076W",0.680335692298841,6.07264453667392,7.005244111173e-08,2.08921519182513e-07
"YDL078C",0.28799801484907,8.09455604531718,7.0234286095992e-08,2.09358322836264e-07
"YER070W",-0.579421152609762,6.44715567079877,7.0893848446267e-08,2.11217976463526e-07
"YLR268W",0.606913853854836,6.52459851980482,7.15263568716472e-08,2.12995195576012e-07
"YKL079W",0.779178220058969,6.21712663180617,7.21094593808086e-08,2.14526412499709e-07
"YOR322C",0.468218544055022,7.15300363242827,7.21130698769515e-08,2.14526412499709e-07
"YHR210C",0.808195170653148,5.32842769408388,7.24051019670826e-08,2.15246234803521e-07
"YEL053C",0.693712495338074,5.73748090392805,7.24277933908756e-08,2.15246234803521e-07
"YBR204C",0.710788814035061,5.94975660228426,7.2773380511775e-08,2.16164705064344e-07
"YHR182W",1.00912036522692,4.87227625533226,7.47996032789123e-08,2.22071877873218e-07
"YLR200W",0.693652995683914,5.73721222351913,7.49862531418864e-08,2.22514373039389e-07
"YDR322C-A",0.716111670870766,6.00740198588201,7.58488022727243e-08,2.24961084234441e-07
"YLR358C",1.13075644232707,4.80970164032482,7.60189473904819e-08,2.25352761377496e-07
"YDR041W",0.600777019427531,6.5615069377517,7.89816430442247e-08,2.3401821827375e-07
"YDR228C",0.698785305087985,5.94234299644564,7.95203070222603e-08,2.35496324650007e-07
"YAL030W",0.529280545521027,6.45935177998599,7.98305000990693e-08,2.36296682884539e-07
"YMR281W",0.621216645989544,6.20248506101718,8.02039489707866e-08,2.37283383030072e-07
"YJL189W",0.19916497335044,9.73423892712293,8.21520964620297e-08,2.42925514625602e-07
"YLR208W",0.327936865112656,7.87142603011119,8.32251880140526e-08,2.45975742996578e-07
"YDR494W",0.630257915396407,6.11198566502269,8.48839312801594e-08,2.50752981220521e-07
"YBR066C",0.981604715388136,4.85208254156394,8.49960732358598e-08,2.50958964738814e-07
"YDR363W",0.823205041304105,5.25522395325221,8.50525479027163e-08,2.51000461815647e-07
"YEL018W",0.725335162873768,5.76789152139196,8.59350274202474e-08,2.53478343592026e-07
"YGL141W",0.678329069052935,5.96909130642772,8.63088553355764e-08,2.54454158953964e-07
"YIL116W",0.446273271159138,6.87890065671208,8.72973294648435e-08,2.57240188467868e-07
"YOR054C",0.371163084629613,7.37860353746053,8.77081676589503e-08,2.58322164279746e-07
"YOR353C",0.563624978285007,6.43111369428671,8.89928655277599e-08,2.61975515088436e-07
"YGL112C",0.657882378720757,6.1271069051397,9.08752817047583e-08,2.67383909421708e-07
"YDL133W",0.659276703165524,6.26571865101096,9.11728301411393e-08,2.68126061602943e-07
"YPL138C",0.893211325819082,5.04840201413878,9.24329026940781e-08,2.71696713979563e-07
"YJR094C",1.55076728474803,4.04533495806549,9.26168419594049e-08,2.72102211456703e-07
"YPR005C",0.978069334038092,5.09358484178443,9.36099120432145e-08,2.74883300029628e-07
"YML128C",0.344821026324678,7.77148111796053,9.36988420208703e-08,2.75007960435263e-07
"YKR054C",0.586660970414703,6.26897385553133,9.43609272970243e-08,2.76813885382495e-07
"YGL243W",1.18354830101204,4.66256718509069,9.48406962658374e-08,2.78083448862716e-07
"YDL106C",0.57847686131762,6.32065760123337,9.59363420143041e-08,2.81156679395065e-07
"YBR087W",0.703814193817078,5.6146177205062,9.62088404790243e-08,2.8181569758138e-07
"YLR084C",0.665816172508625,5.94802632279735,9.77117500900199e-08,2.86076410332829e-07
"YGR214W",-0.179532227672268,10.152024118871,9.85208461983441e-08,2.88302594933532e-07
"YER189W",2.92648821147906,2.97191595929102,9.89050444239914e-08,2.89283810112089e-07
"YER089C",-0.32205643081681,8.02255785259051,9.92726627837938e-08,2.90215585816061e-07
"YDR392W",0.62006406169723,6.11305146219245,1.00505302970242e-07,2.93674013666628e-07
"YKL013C",0.37335327799559,7.44687798748721,1.00668195792512e-07,2.94004794918209e-07
"YPR043W",-0.170454709575087,10.1524237927506,1.02590752798102e-07,2.99471871882766e-07
"YJR109C",-0.390272400121047,7.39771397545221,1.03176006977305e-07,3.01031771836643e-07
"YOR254C",0.385215371980004,7.72726659148008,1.03508931022579e-07,3.01854285293545e-07
"YBR119W",0.923985250212739,5.06957919797341,1.04640553515e-07,3.0500401731441e-07
"YJL085W",0.820260787011928,5.37149851831082,1.05537088112344e-07,3.07465755962944e-07
"YDR027C",0.543541676715045,6.54657396870296,1.09050942602267e-07,3.17546470166149e-07
"YOR105W",1.42412977219716,4.14926584449957,1.09516771117207e-07,3.18746057403106e-07
"YGL065C",0.732333720201467,5.55989450024145,1.09940512972517e-07,3.19822033067052e-07
"YDR531W",0.512965882647848,6.48480460874946,1.11007054422414e-07,3.22765966101929e-07
"YKL075C",0.816300251315561,5.80038711854075,1.11686357164135e-07,3.24581618536436e-07
"YGR222W",0.930711665875735,5.10442782830311,1.12356294398328e-07,3.26368283728478e-07
"YLR289W",1.00919295494442,4.87237281967654,1.13159952470549e-07,3.28541432172837e-07
"YDR081C",0.653521582584736,6.00842382670728,1.13744202038629e-07,3.30075744709451e-07
"YLR060W",-0.243002314207132,8.45440868775098,1.14706337493043e-07,3.32704607326634e-07
"YGR263C",1.07386876240861,5.03978732431341,1.1668026479003e-07,3.38264148340328e-07
"YCR033W",0.441580243215673,7.0236985822128,1.18953344193163e-07,3.44685082071963e-07
"YKL138C",0.951909353024146,5.25542298928683,1.19474816640647e-07,3.46026671592122e-07
"YGL174W",1.18129015939535,4.74915008875298,1.20530735524274e-07,3.48914071476092e-07
"YER048W-A",0.731013984489711,5.59673694845024,1.21068468825773e-07,3.50299330093936e-07
"YDR140W",0.972927140786515,4.98196962951579,1.21324603075575e-07,3.50868854544563e-07
"YDL092W",0.556162321988766,6.23671361554527,1.22207131652618e-07,3.53248460180038e-07
"YDR262W",0.511013671360454,6.51915840298399,1.24209482716681e-07,3.58861088493458e-07
"YDR499W",0.814642136932064,5.26122387068084,1.24901568660189e-07,3.60684520137792e-07
"YFR020W",0.668111648455207,5.76851709210159,1.26324965017207e-07,3.64616984393567e-07
"YKR090W",0.520780161629158,6.45836822079874,1.27300472925329e-07,3.67253485275071e-07
"YGL196W",-0.494207153232228,6.46696196954885,1.29463318618024e-07,3.73311138529653e-07
"YLR285W",0.588217400323471,6.34987035005814,1.30608195298107e-07,3.76428977875743e-07
"YER105C",0.494515856289121,6.63829545690964,1.30921911919658e-07,3.77149441493971e-07
"YDR310C",0.481335491571805,6.84780258569327,1.33791737348347e-07,3.85229055907626e-07
"YDL135C",0.634620920895122,6.18451672950764,1.34327039150811e-07,3.86582242536647e-07
"YLR055C",0.411134371091981,7.20493512193928,1.36233753441122e-07,3.91879007832337e-07
"YML002W",0.688119728523682,5.73262898983185,1.3702838000097e-07,3.93973238321546e-07
"YGR079W",-1.80580483251912,3.10577000707407,1.3709750373018e-07,3.93980538888526e-07
"YLR118C",0.605533797777671,5.98089612780554,1.37894393732182e-07,3.96078217336564e-07
"YEL064C",0.878196067708209,5.03722001753398,1.41507779697278e-07,4.06259841081413e-07
"YGR136W",0.331369759203418,7.80081576480309,1.42278272878432e-07,4.08273783036704e-07
"YDR423C",0.609849349558395,6.16039179266069,1.43915918914639e-07,4.12772899766321e-07
"YGL105W",0.216250042760307,9.04304456796103,1.44457381315084e-07,4.14125157578175e-07
"YKR053C",-0.682916549056381,5.7682588485617,1.4564348435218e-07,4.17323243056584e-07
"YPL085W",0.372762185850862,7.41766574935931,1.45990422868535e-07,4.18114875175762e-07
"YBR139W",0.32236381503347,7.73675396053941,1.46581861260495e-07,4.19605647352853e-07
"YML012W",0.278918155080783,8.66583077111265,1.47209839242971e-07,4.21199525532233e-07
"YER140W",0.801303863154101,5.40316549543259,1.48766493932781e-07,4.25447725761367e-07
"YGR258C",0.594998631856193,6.53356390334274,1.48980988056755e-07,4.25855317068513e-07
"YOL135C",0.893793096519991,5.03359690239617,1.5126747053557e-07,4.32182338560583e-07
"YIL095W",0.764278114587423,5.87812274834956,1.51884528024241e-07,4.33735884324052e-07
"YMR197C",0.473300069371607,6.76838740873385,1.53235604946097e-07,4.3738305569998e-07
"YPR133W-A",0.908058272589498,4.96676793837728,1.5381950650545e-07,4.38838003853785e-07
"YKL011C",1.2349657087292,4.41822080634047,1.54929474090761e-07,4.41791661780738e-07
"YGL012W",0.211949542232569,8.89368686131832,1.56085760056649e-07,4.44874490489013e-07
"YBL032W",0.382274240771307,7.32818993300274,1.58864950976763e-07,4.52577715421043e-07
"YLR045C",0.574314697266817,6.43385358127934,1.5963271434963e-07,4.54546087972455e-07
"YEL013W",0.505535030508223,6.69608910997163,1.61019037203355e-07,4.58273036619649e-07
"YNL223W",0.633161778144338,5.91716936708007,1.62090520346895e-07,4.61100773506048e-07
